model,display_name,event_date,equity_start,equity_end,daily_pnl,daily_return,gross_exposure,n_signals,n_trades
classical_price_only,Classical price-only,2020-06-18,1029585.7377250724,1029476.4239944739,-109.31373059851164,-0.00010617253774323494,0.006734980056288163,3,1
classical_price_only,Classical price-only,2020-06-19,1029476.4239944739,1029476.4239944739,0.0,0.0,0.0,3,0
classical_price_only,Classical price-only,2020-06-23,1029476.4239944739,1029500.1167660283,23.692771554515076,2.301438964729731e-05,0.0021199953675064653,1,1
classical_price_only,Classical price-only,2020-06-24,1029500.1167660283,1029546.1872357823,46.07046975392068,4.4750329799516666e-05,0.0033708690876824614,1,1
classical_price_only,Classical price-only,2020-06-25,1029546.1872357823,1029929.0958424908,382.90860670848315,0.0003719197948142088,0.016056660401981945,3,2
classical_price_only,Classical price-only,2020-06-26,1029929.0958424908,1029951.5743278873,22.478485396459913,2.1825274659390333e-05,0.006111530705900425,3,2
classical_price_only,Classical price-only,2020-06-29,1029951.5743278873,1029951.5743278873,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-06-30,1029951.5743278873,1029412.4411886502,-539.1331392370377,-0.0005234548426112735,0.01956227615927063,4,2
classical_price_only,Classical price-only,2020-07-01,1029412.4411886502,1029427.8690641691,15.427875518965342,1.498706922674352e-05,0.0037192361421328397,2,1
classical_price_only,Classical price-only,2020-07-02,1029427.8690641691,1029427.8690641691,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-07-06,1029427.8690641691,1029427.8690641691,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-07-07,1029427.8690641691,1029540.422841451,112.55377728193105,0.00010933624459210656,0.006234603115731518,2,2
classical_price_only,Classical price-only,2020-07-08,1029540.422841451,1029375.4397620347,-164.9830794163524,-0.0001602492488454334,0.0048635259963071865,2,1
classical_price_only,Classical price-only,2020-07-09,1029375.4397620347,1030079.790560646,704.3507986112518,0.0006842506352920948,0.010700280096944143,5,2
classical_price_only,Classical price-only,2020-07-10,1030079.790560646,1030079.790560646,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-07-13,1030079.790560646,1030144.3136922085,64.52313156253518,6.263896462565963e-05,0.010970872875987027,3,3
classical_price_only,Classical price-only,2020-07-14,1030144.3136922085,1030359.9190090357,215.60531682715964,0.00020929622574374491,0.014021924671059446,5,4
classical_price_only,Classical price-only,2020-07-16,1030359.9190090357,1030174.8884292949,-185.03057974079695,-0.0001795785883429481,0.008421986204937615,3,3
classical_price_only,Classical price-only,2020-07-17,1030174.8884292949,1030002.08282951,-172.80559978492272,-0.00016774394496103375,0.005970448955343869,3,2
classical_price_only,Classical price-only,2020-07-21,1030002.08282951,1029851.0165895602,-151.06623994977593,-0.0001466659557957234,0.009596373941527651,1,1
classical_price_only,Classical price-only,2020-07-22,1029851.0165895602,1030264.8134928287,413.7969032685391,0.000401802684662936,0.00826936471445081,2,2
classical_price_only,Classical price-only,2020-07-23,1030264.8134928287,1029718.4572635513,-546.356229277451,-0.0005303065989657366,0.013688443627878473,3,3
classical_price_only,Classical price-only,2020-07-24,1029718.4572635513,1030205.9442486153,487.48698506396715,0.00047341774018448744,0.005471721315614475,2,1
classical_price_only,Classical price-only,2020-07-28,1030205.9442486153,1030150.7559697556,-55.18827885973279,-5.3570142133070853e-05,0.006596542548022492,2,1
classical_price_only,Classical price-only,2020-07-29,1030150.7559697556,1030262.2871125306,111.5311427749267,0.0001082668164136174,0.01276937833118776,4,3
classical_price_only,Classical price-only,2020-07-30,1030262.2871125306,1030647.5718165041,385.28470397356256,0.0003739675894119958,0.01894728389673396,4,2
classical_price_only,Classical price-only,2020-07-31,1030647.5718165041,1030584.126996847,-63.44481965709133,-6.1558209995363e-05,0.016502674986029205,5,4
classical_price_only,Classical price-only,2020-08-03,1030584.126996847,1030584.126996847,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-08-04,1030584.126996847,1030218.2316598912,-365.89533695576273,-0.0003550368449997311,0.006363299563341006,2,1
classical_price_only,Classical price-only,2020-08-05,1030218.2316598912,1030138.2164766056,-80.0151832855597,-7.766818798832454e-05,0.00650769220762263,2,1
classical_price_only,Classical price-only,2020-08-06,1030138.2164766056,1030138.2164766056,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-08-07,1030138.2164766056,1029853.5494603108,-284.667016294743,-0.0002763386618820852,0.0050035254023160685,1,1
classical_price_only,Classical price-only,2020-08-10,1029853.5494603108,1029852.3073141247,-1.2421461862114833,-1.206138665893246e-06,0.00320493864232934,1,1
classical_price_only,Classical price-only,2020-08-11,1029852.3073141247,1029816.0591961868,-36.24811793787821,-3.5197394500590115e-05,0.0029053963687260586,3,1
classical_price_only,Classical price-only,2020-08-12,1029816.0591961868,1029996.9678521795,180.90865599266482,0.0001756708437173444,0.0041232786033004246,1,1
classical_price_only,Classical price-only,2020-08-13,1029996.9678521795,1029800.6340451294,-196.3338070501702,-0.00019061590779201898,0.01619014789185548,4,2
classical_price_only,Classical price-only,2020-08-14,1029800.6340451294,1029800.6340451294,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-08-17,1029800.6340451294,1029800.6340451294,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-08-18,1029800.6340451294,1029622.0986097335,-178.53543539587292,-0.00017336893131884485,0.010154303564652974,2,1
classical_price_only,Classical price-only,2020-08-19,1029622.0986097335,1029707.2148387742,85.11622904061247,8.266744580904222e-05,0.0037384542779149267,2,1
classical_price_only,Classical price-only,2020-08-20,1029707.2148387742,1029653.9151161474,-53.29972262678413,-5.176201725956587e-05,0.016270043951926078,4,3
classical_price_only,Classical price-only,2020-08-21,1029653.9151161474,1029804.0498868754,150.13477072802976,0.00014581090648414056,0.018387747449733788,4,3
classical_price_only,Classical price-only,2020-08-24,1029804.0498868754,1029750.373019826,-53.676867049422256,-5.212337925386746e-05,0.008304196366516248,2,2
classical_price_only,Classical price-only,2020-08-25,1029750.373019826,1029530.5507050499,-219.82231477612368,-0.00021347145923480173,0.013580485927412915,3,3
classical_price_only,Classical price-only,2020-08-26,1029530.5507050499,1029373.5933959788,-156.95730907103822,-0.00015245522239582855,0.012928851429031657,4,3
classical_price_only,Classical price-only,2020-08-27,1029373.5933959788,1029528.8510171116,155.2576211327473,0.0001508272818817326,0.013917982250211985,4,3
classical_price_only,Classical price-only,2020-08-28,1029528.8510171116,1029177.8690745856,-350.9819425259691,-0.00034091511100365994,0.009481293802388864,4,2
classical_price_only,Classical price-only,2020-08-31,1029177.8690745856,1029140.6202886935,-37.248785892106554,-3.6192758328159404e-05,0.010942324322715863,3,2
classical_price_only,Classical price-only,2020-09-01,1029140.6202886935,1030024.056373399,883.4360847054904,0.0008584211596445099,0.020673455780010223,2,2
classical_price_only,Classical price-only,2020-09-02,1030024.056373399,1031292.0584035203,1268.002030121229,0.0012310411803251704,0.013642085019248698,3,1
classical_price_only,Classical price-only,2020-09-03,1031292.0584035203,1030955.4034590228,-336.6549444974627,-0.00032643996601565753,0.011736851967873526,2,1
classical_price_only,Classical price-only,2020-09-04,1030955.4034590228,1033773.9177613612,2818.514302338451,0.002733885765457825,0.01968366817548024,2,2
classical_price_only,Classical price-only,2020-09-08,1033773.9177613612,1034504.3843408414,730.4665794802074,0.0007066018661624137,0.017408051373217832,2,2
classical_price_only,Classical price-only,2020-09-09,1034504.3843408414,1035078.3030397898,573.9186989483254,0.0005547764781238806,0.025242076794188294,3,2
classical_price_only,Classical price-only,2020-09-10,1035078.3030397898,1035028.863452993,-49.4395867967871,-4.776410311335313e-05,0.02058514153477801,4,3
classical_price_only,Classical price-only,2020-09-11,1035028.863452993,1035090.023817099,61.160364106101774,5.909049135312297e-05,0.001969665754320732,2,1
classical_price_only,Classical price-only,2020-09-14,1035090.023817099,1035096.7640822615,6.740265162399783,6.5117670997771996e-06,0.004173967578466942,2,1
classical_price_only,Classical price-only,2020-09-15,1035096.7640822615,1035488.3368189516,391.5727366901877,0.0003782957789819431,0.030083198661988695,4,3
classical_price_only,Classical price-only,2020-09-16,1035488.3368189516,1035456.484594436,-31.852224515618936,-3.076058259957793e-05,0.0019269197556196938,2,1
classical_price_only,Classical price-only,2020-09-17,1035456.484594436,1035409.5922990495,-46.89229538654536,-4.528659203376564e-05,0.0014276805728016123,3,1
classical_price_only,Classical price-only,2020-09-18,1035409.5922990495,1035682.817674039,273.22537498950464,0.000263881440757013,0.007886881642695829,3,2
classical_price_only,Classical price-only,2020-09-21,1035682.817674039,1036524.2080416715,841.3903676324733,0.0008124015898246605,0.02581049976310068,4,3
classical_price_only,Classical price-only,2020-09-22,1036524.2080416715,1037020.7342088278,496.52616715625254,0.0004790299766315642,0.01654267695930068,3,2
classical_price_only,Classical price-only,2020-09-23,1037020.7342088278,1037020.7342088278,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-09-24,1037020.7342088278,1036281.3299458292,-739.4042629986524,-0.0007130081767967394,0.021296325268566264,4,3
classical_price_only,Classical price-only,2020-09-25,1036281.3299458292,1036487.9308623517,206.60091652239836,0.0001993675950267272,0.008352621322046764,2,1
classical_price_only,Classical price-only,2020-09-28,1036487.9308623517,1036464.423813836,-23.507048515755464,-2.2679519766523225e-05,0.0105027500875282,3,2
classical_price_only,Classical price-only,2020-09-29,1036464.423813836,1036368.5039106503,-95.91990318571587,-9.254529242090462e-05,0.009120792877003214,3,1
classical_price_only,Classical price-only,2020-09-30,1036368.5039106503,1036273.0966351989,-95.40727545139598,-9.205921937166613e-05,0.0058514116821086985,1,1
classical_price_only,Classical price-only,2020-10-01,1036273.0966351989,1036342.5517737911,69.4551385921647,6.70239715936726e-05,0.027410636851345385,4,3
classical_price_only,Classical price-only,2020-10-02,1036342.5517737911,1035986.899787284,-355.6519865071143,-0.0003431799513571886,0.01813234369380052,4,3
classical_price_only,Classical price-only,2020-10-06,1035986.899787284,1036291.5065348773,304.6067475933381,0.000294025675089021,0.005582811079764516,4,1
classical_price_only,Classical price-only,2020-10-07,1036291.5065348773,1035938.0357267206,-353.4708081567521,-0.00034109206331206743,0.032339996443178136,4,3
classical_price_only,Classical price-only,2020-10-08,1035938.0357267206,1035968.9948100401,30.959083319531665,2.9885072515764487e-05,0.006285764767619277,2,1
classical_price_only,Classical price-only,2020-10-09,1035968.9948100401,1035968.9948100401,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-10-12,1035968.9948100401,1035968.9948100401,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-10-13,1035968.9948100401,1035968.9948100401,0.0,0.0,0.0,4,0
classical_price_only,Classical price-only,2020-10-14,1035968.9948100401,1035933.1423758771,-35.85243416297388,-3.460763241234642e-05,0.0056322438070706545,2,1
classical_price_only,Classical price-only,2020-10-15,1035933.1423758771,1035933.1423758771,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-10-16,1035933.1423758771,1036010.765429997,77.62305411986597,7.493056351285388e-05,0.0029336348761910824,1,1
classical_price_only,Classical price-only,2020-10-19,1036010.765429997,1036010.765429997,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-10-20,1036010.765429997,1035644.2062907625,-366.55913923448907,-0.0003538178863250986,0.0051114363527338435,1,1
classical_price_only,Classical price-only,2020-10-21,1035644.2062907625,1035644.2062907625,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-10-22,1035644.2062907625,1035722.3292782998,78.12298753732772,7.543419551115056e-05,0.01894260056980262,3,3
classical_price_only,Classical price-only,2020-10-26,1035722.3292782998,1035761.1104365262,38.78115822646285,3.74435861139403e-05,0.002779300247230386,1,1
classical_price_only,Classical price-only,2020-10-27,1035761.1104365262,1036159.2209292547,398.1104927283645,0.0003843651675245646,0.006970967921936026,1,1
classical_price_only,Classical price-only,2020-10-28,1036159.2209292547,1036177.3492432878,18.128314033146506,1.74956837395015e-05,0.0014768401092028734,1,1
classical_price_only,Classical price-only,2020-10-29,1036177.3492432878,1036197.8978205945,20.548577306652476,1.9831139255899523e-05,0.013455399426403128,2,2
classical_price_only,Classical price-only,2020-10-30,1036197.8978205945,1036194.0176003705,-3.880220224002841,-3.7446710055714238e-06,0.004529100551435368,1,1
classical_price_only,Classical price-only,2020-11-02,1036194.0176003705,1036059.1347154978,-134.88288487257276,-0.00013017145687149983,0.008478243268893616,1,1
classical_price_only,Classical price-only,2020-11-03,1036059.1347154978,1036289.2016696086,230.06695411073233,0.00022205967439677926,0.005437755139746802,1,1
classical_price_only,Classical price-only,2020-11-04,1036289.2016696086,1036760.923473679,471.7218040703467,0.00045520285583439075,0.0120281449484865,2,2
classical_price_only,Classical price-only,2020-11-05,1036760.923473679,1036869.5310586158,108.60758493674051,0.00010475663431917321,0.0064318885569225135,2,2
classical_price_only,Classical price-only,2020-11-06,1036869.5310586158,1036869.5310586158,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-11-09,1036869.5310586158,1036869.5310586158,0.0,0.0,0.0,2,0
classical_price_only,Classical price-only,2020-11-10,1036869.5310586158,1036576.2896752048,-293.2413834109921,-0.00028281415802777093,0.010772056620572078,3,1
classical_price_only,Classical price-only,2020-11-11,1036576.2896752048,1036705.4229056594,129.13323045464685,0.00012457667780063614,0.031491730037447936,3,2
classical_price_only,Classical price-only,2020-11-12,1036705.4229056594,1036748.6073077732,43.18440211375118,4.1655422224680485e-05,0.00526141879091987,3,1
classical_price_only,Classical price-only,2020-11-13,1036748.6073077732,1036704.2613557325,-44.34595204071989,-4.277406473289351e-05,0.004409989324114543,1,1
classical_price_only,Classical price-only,2020-11-17,1036704.2613557325,1036309.5753819958,-394.68597373668,-0.00038071221316341087,0.012897159610782858,2,2
classical_price_only,Classical price-only,2020-11-18,1036309.5753819958,1036298.0236144467,-11.551767549054432,-1.1147023846418013e-05,0.010450883869729817,4,3
classical_price_only,Classical price-only,2020-11-19,1036298.0236144467,1036485.4783294286,187.454714981863,0.00018088880873095756,0.006149319370949669,4,1
classical_price_only,Classical price-only,2020-11-20,1036485.4783294286,1035284.0761626179,-1201.402166810667,-0.0011591114317848867,0.01885288767337396,3,2
classical_price_only,Classical price-only,2020-11-24,1035284.0761626179,1035132.0448102467,-152.03135237118266,-0.00014684988967926735,0.0073389815257038585,4,2
classical_price_only,Classical price-only,2020-11-25,1035132.0448102467,1035132.0448102467,0.0,0.0,0.0,3,0
classical_price_only,Classical price-only,2020-11-27,1035132.0448102467,1035132.0448102467,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-11-30,1035132.0448102467,1035132.0448102467,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-12-01,1035132.0448102467,1035135.4424751815,3.397664934840641,3.2823492924165805e-06,0.008685178728007182,3,2
classical_price_only,Classical price-only,2020-12-02,1035135.4424751815,1035097.372025272,-38.07044990957715,-3.6778230507250676e-05,0.0033684712824318744,2,1
classical_price_only,Classical price-only,2020-12-03,1035097.372025272,1035097.372025272,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-12-04,1035097.372025272,1035288.9047717894,191.53274651749996,0.0001850383854639172,0.0025946944663687525,1,1
classical_price_only,Classical price-only,2020-12-07,1035288.9047717894,1035227.5005186397,-61.40425314972409,-5.9311224979523504e-05,0.0046876347667357335,2,1
classical_price_only,Classical price-only,2020-12-08,1035227.5005186397,1035521.8056445253,294.3051258856812,0.0002842902895626681,0.004069484477298666,2,1
classical_price_only,Classical price-only,2020-12-09,1035521.8056445253,1035399.7382539934,-122.0673905318364,-0.00011788007733536785,0.01785489743394204,3,2
classical_price_only,Classical price-only,2020-12-10,1035399.7382539934,1036168.555617165,768.8173631716531,0.0007425319272999999,0.026808615955988775,5,4
classical_price_only,Classical price-only,2020-12-11,1036168.555617165,1035462.0143133766,-706.5413037884136,-0.0006818787348430795,0.014753162600598342,3,2
classical_price_only,Classical price-only,2020-12-14,1035462.0143133766,1035210.2340911112,-251.7802222653887,-0.00024315737205709689,0.011342040933286699,3,3
classical_price_only,Classical price-only,2020-12-15,1035210.2340911112,1035012.3050319975,-197.92905911367674,-0.00019119696907503385,0.011553008311937918,2,1
classical_price_only,Classical price-only,2020-12-16,1035012.3050319975,1035501.8819359653,489.5769039678016,0.000473015539610098,0.01830629299030436,3,3
classical_price_only,Classical price-only,2020-12-17,1035501.8819359653,1035603.7027143853,101.82077842005279,9.832988253936299e-05,0.0157241841569921,2,2
classical_price_only,Classical price-only,2020-12-18,1035603.7027143853,1035671.7302983203,68.02758393495225,6.56888187601565e-05,0.007907945698198722,2,2
classical_price_only,Classical price-only,2020-12-21,1035671.7302983203,1035458.9646018257,-212.76569649465907,-0.00020543738934862394,0.00721729987839483,1,1
classical_price_only,Classical price-only,2020-12-22,1035458.9646018257,1035465.7013209052,6.736719079504837,6.5060222662666e-06,0.015952859752069556,4,3
classical_price_only,Classical price-only,2020-12-23,1035465.7013209052,1035465.7013209052,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-12-24,1035465.7013209052,1035307.3081278026,-158.39319310272924,-0.00015296807311016957,0.013032987762413219,2,2
classical_price_only,Classical price-only,2020-12-28,1035307.3081278026,1035307.3081278026,0.0,0.0,0.0,1,0
classical_price_only,Classical price-only,2020-12-29,1035307.3081278026,1035159.0094498066,-148.2986779958821,-0.00014324121623758064,0.01655144635988462,2,2
classical_price_only,Classical price-only,2020-12-30,1035159.0094498066,1034991.4696551902,-167.5397946163454,-0.00016184933240874155,0.006816813700591596,2,1
classical_price_only,Classical price-only,2020-12-31,1034991.4696551902,1034991.4696551902,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-01-02,1000000.0,999879.7746358267,-120.22536417329518,-0.00012022536417329518,0.010480745538870913,1,1
classical_text_price,Classical text + price,2020-01-03,999879.7746358267,999961.0648644272,81.29022860055004,8.130000292300874e-05,0.01020286510557597,1,1
classical_text_price,Classical text + price,2020-01-07,999961.0648644272,1000014.028678061,52.96381363381386,5.296587586737149e-05,0.0027017444241792797,1,1
classical_text_price,Classical text + price,2020-01-08,1000014.028678061,1000034.2999427198,20.27126465879769,2.027098028374131e-05,0.03165842879518246,3,3
classical_text_price,Classical text + price,2020-01-09,1000034.2999427198,999881.625784113,-152.6741586067395,-0.00015266892207145736,0.032611490192984934,2,2
classical_text_price,Classical text + price,2020-01-10,999881.625784113,999828.0108027185,-53.61498139448475,-5.3621328777233574e-05,0.023665221065280323,4,3
classical_text_price,Classical text + price,2020-01-13,999828.0108027185,1000471.9737843381,643.962981619597,0.0006440737553477694,0.025884272782100804,1,1
classical_text_price,Classical text + price,2020-01-14,1000471.9737843381,1001361.1401223795,889.16633804145,0.0008887468728165681,0.037729205940025795,2,2
classical_text_price,Classical text + price,2020-01-15,1001361.1401223795,1001792.1595645875,431.01944220802613,0.0004304335618170183,0.03663372310268902,2,2
classical_text_price,Classical text + price,2020-01-16,1001792.1595645875,1001809.087551831,16.92798724345832,1.6897703861862713e-05,0.010958064833042406,2,2
classical_text_price,Classical text + price,2020-01-17,1001809.087551831,1002887.8650753095,1078.7775234785142,0.0010768294447345997,0.014978785065219366,2,1
classical_text_price,Classical text + price,2020-01-21,1002887.8650753095,1003250.4902803741,362.62520506449493,0.00036158100789988564,0.008848693295543948,1,1
classical_text_price,Classical text + price,2020-01-22,1003250.4902803741,1001816.8261814897,-1433.664098884351,-0.0014290190862340782,0.047420037700452444,4,3
classical_text_price,Classical text + price,2020-01-23,1001816.8261814897,1001566.64848845,-250.17769303980236,-0.00024972398796033,0.014245570472634366,2,2
classical_text_price,Classical text + price,2020-01-24,1001566.64848845,1001566.64848845,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-01-27,1001566.64848845,1001732.5697281731,165.9212397230669,0.00016566170606167134,0.005856006924711641,2,1
classical_text_price,Classical text + price,2020-01-28,1001732.5697281731,1000573.6061090952,-1158.9636190779113,-0.0011569591067528172,0.05896834057994392,3,3
classical_text_price,Classical text + price,2020-01-29,1000573.6061090952,998683.5541624636,-1890.0519466314995,-0.0018889684228042911,0.0295410768642237,4,3
classical_text_price,Classical text + price,2020-01-30,998683.5541624636,999065.8124972031,382.25833473952156,0.00038276222047142733,0.040179931931107395,4,4
classical_text_price,Classical text + price,2020-01-31,999065.8124972031,1002235.2409300301,3169.428432827035,0.0031723920418264815,0.052793859612180846,5,3
classical_text_price,Classical text + price,2020-02-03,1002235.2409300301,1002994.8619404278,759.621010397644,0.0007579268612553967,0.026280264941305143,2,2
classical_text_price,Classical text + price,2020-02-04,1002994.8619404278,1003358.3665392952,363.5045988674342,0.00036241920338872513,0.015611043628979422,2,1
classical_text_price,Classical text + price,2020-02-05,1003358.3665392952,1003331.2075807442,-27.15895855100597,-2.706805410381987e-05,0.002877114015708346,2,1
classical_text_price,Classical text + price,2020-02-06,1003331.2075807442,1003216.989617188,-114.21796355614607,-0.00011383874307224144,0.008305132469461943,2,1
classical_text_price,Classical text + price,2020-02-07,1003216.989617188,1003216.989617188,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-02-10,1003216.989617188,1003556.1498634574,339.1602462693823,0.00033807267000013683,0.014975200908945703,2,1
classical_text_price,Classical text + price,2020-02-11,1003556.1498634574,1003580.1840802989,24.03421684140366,2.394905042899067e-05,0.005598882676064967,2,1
classical_text_price,Classical text + price,2020-02-12,1003580.1840802989,1003637.7549490486,57.57086874975822,5.736548973664454e-05,0.008565746350802489,2,1
classical_text_price,Classical text + price,2020-02-13,1003637.7549490486,1003637.7549490486,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-02-14,1003637.7549490486,1003717.1647169824,79.40976793372164,7.912194169872875e-05,0.01053315068559768,1,1
classical_text_price,Classical text + price,2020-02-18,1003717.1647169824,1003817.7328975813,100.56818059893197,0.000100195736542265,0.01363884691575127,3,1
classical_text_price,Classical text + price,2020-02-19,1003817.7328975813,1003999.8552282985,182.12233071715673,0.00018142968065671593,0.010870492556882189,3,2
classical_text_price,Classical text + price,2020-02-20,1003999.8552282985,1003810.164976372,-189.69025192639418,-0.00018893454111431195,0.02664273776092395,3,3
classical_text_price,Classical text + price,2020-02-21,1003810.164976372,1003375.4697600682,-434.6952163037511,-0.00043304524248764017,0.010043770419330545,2,1
classical_text_price,Classical text + price,2020-02-24,1003375.4697600682,1003375.4697600682,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-02-25,1003375.4697600682,1003579.3456508176,203.8758907494078,0.00020319002895113585,0.012808661059935748,2,1
classical_text_price,Classical text + price,2020-02-26,1003579.3456508176,1001999.7719901168,-1579.5736607008114,-0.00157393998545921,0.02322796977277429,3,2
classical_text_price,Classical text + price,2020-02-27,1001999.7719901168,1001767.1569680071,-232.6150221097345,-0.00023215077349541443,0.019569638503557748,3,2
classical_text_price,Classical text + price,2020-02-28,1001767.1569680071,1000991.0958229315,-776.061145075544,-0.0007746921424579391,0.02332003310437824,4,2
classical_text_price,Classical text + price,2020-03-02,1000991.0958229315,1001301.8844250302,310.788602098713,0.00031048088578970674,0.03556991588232862,4,3
classical_text_price,Classical text + price,2020-03-03,1001301.8844250302,1002342.6331195437,1040.7486945134779,0.0010393955216723664,0.02533316286263497,3,2
classical_text_price,Classical text + price,2020-03-04,1002342.6331195437,1002294.302221468,-48.33089807573177,-4.821794112988469e-05,0.009549282653382406,3,2
classical_text_price,Classical text + price,2020-03-05,1002294.302221468,1002414.0766155028,119.77439403484668,0.00011950022440452945,0.015874698210595006,2,1
classical_text_price,Classical text + price,2020-03-06,1002414.0766155028,1004774.1896542055,2360.1130387025987,0.0023544292660685274,0.033261590704573706,4,2
classical_text_price,Classical text + price,2020-03-09,1004774.1896542055,1004212.9116619268,-561.2779922786601,-0.000558611077053865,0.015418069582406466,2,2
classical_text_price,Classical text + price,2020-03-10,1004212.9116619268,1004962.0739491481,749.1622872213184,0.0007460193735026656,0.020797684884082856,2,2
classical_text_price,Classical text + price,2020-03-11,1004962.0739491481,1004373.7582029862,-588.3157461618155,-0.0005854108940150758,0.0050391554109099086,3,1
classical_text_price,Classical text + price,2020-03-12,1004373.7582029862,1009054.7587004477,4681.000497461495,0.004660616089608599,0.04926182609620324,6,6
classical_text_price,Classical text + price,2020-03-13,1009054.7587004477,1014928.4929264231,5873.734225975337,0.00582102623800126,0.05073013081037404,5,4
classical_text_price,Classical text + price,2020-03-16,1014928.4929264231,1013293.1983768262,-1635.2945495967965,-0.001611241147523234,0.05095659726032875,2,2
classical_text_price,Classical text + price,2020-03-17,1013293.1983768262,1015916.840028133,2623.6416513067484,0.00258922260162163,0.04354990738996047,4,3
classical_text_price,Classical text + price,2020-03-18,1015916.840028133,1020528.2424360085,4611.402407875502,0.004539153428884791,0.05140280382184188,4,3
classical_text_price,Classical text + price,2020-03-19,1020528.2424360085,1023738.812214138,3210.569778129457,0.003145988170269353,0.05183262146738149,4,3
classical_text_price,Classical text + price,2020-03-20,1023738.812214138,1022637.2196565826,-1101.5925575554054,-0.0010760484455726413,0.03080257695169686,3,2
classical_text_price,Classical text + price,2020-03-23,1022637.2196565826,1023823.5974488223,1186.3777922397526,0.0011601159917083367,0.007125253980107743,1,1
classical_text_price,Classical text + price,2020-03-24,1023823.5974488223,1029074.6781864514,5251.080737629076,0.00512889207741821,0.021090403818169977,4,1
classical_text_price,Classical text + price,2020-03-25,1029074.6781864514,1033007.1705780578,3932.492391606303,0.0038213868001655367,0.02779874000272674,6,1
classical_text_price,Classical text + price,2020-03-26,1033007.1705780578,1041754.7771207667,8747.606542708902,0.008468098568777458,0.0945106208480735,6,4
classical_text_price,Classical text + price,2020-03-27,1041754.7771207667,1044014.7888288371,2260.0117080703662,0.002169427736455075,0.04315034229232375,5,3
classical_text_price,Classical text + price,2020-03-30,1044014.7888288371,1044014.7888288371,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-03-31,1044014.7888288371,1044980.0617429919,965.2729141548306,0.0009245778167928653,0.01141561337407923,4,1
classical_text_price,Classical text + price,2020-04-01,1044980.0617429919,1044980.0617429919,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-04-02,1044980.0617429919,1044980.0617429919,0.0,0.0,0.0,4,0
classical_text_price,Classical text + price,2020-04-03,1044980.0617429919,1045335.8818950901,355.82015209822697,0.0003405042499133723,0.004511330005766348,1,1
classical_text_price,Classical text + price,2020-04-07,1045335.8818950901,1045335.8818950901,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-04-08,1045335.8818950901,1045334.1587783095,-1.7231167806178656,-1.6483857585506641e-06,0.004625787254720795,3,1
classical_text_price,Classical text + price,2020-04-09,1045334.1587783095,1045334.1587783095,0.0,0.0,0.0,4,0
classical_text_price,Classical text + price,2020-04-13,1045334.1587783095,1045334.1587783095,0.0,0.0,0.0,1,0
classical_text_price,Classical text + price,2020-04-14,1045334.1587783095,1044805.9446863309,-528.2140919785913,-0.0005053064491797718,0.017989556019732223,2,1
classical_text_price,Classical text + price,2020-04-15,1044805.9446863309,1044805.9446863309,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-04-16,1044805.9446863309,1044847.8801893182,41.9355029873572,4.013712134835428e-05,0.003445919801521211,3,1
classical_text_price,Classical text + price,2020-04-17,1044847.8801893182,1044341.5533638507,-506.32682546753466,-0.00048459381989251126,0.014106258351972257,4,1
classical_text_price,Classical text + price,2020-04-20,1044341.5533638507,1044341.5533638507,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-04-21,1044341.5533638507,1044341.5533638507,0.0,0.0,0.0,3,0
classical_text_price,Classical text + price,2020-04-22,1044341.5533638507,1044341.5533638507,0.0,0.0,0.0,2,0
classical_text_price,Classical text + price,2020-04-23,1044341.5533638507,1044573.4319664445,231.87860259375623,0.00022203330112343931,0.008026292598168496,2,1
