ticker,event_date,target_end_date,future_return_1d,true_label,abnormal_score,post_count,prob_negative,prob_neutral,prob_positive,model,display_name,predicted_label,confidence,direction,conviction,position_pct_raw,position_pct,gross_position_pct,trade_return,pnl,equity_start
AAPL,2020-09-16,2020-09-17,-0.0159636033155337,neutral,-0.4737007448740573,3,0.3174028428173251,0.323571560441079,0.3590255967415959,classical_price_only,Classical price-only,positive,0.3590255967415959,1.0,0.038538395112393875,0.0019269197556196938,0.0019269197556196938,0.0019269197556196938,-0.0159636033155337,-31.852224515618936,1035488.3368189516
TSLA,2020-09-16,2020-09-17,-0.0414931245294233,neutral,-0.5307682253837133,2,0.3589435470769435,0.4994854779659631,0.1415709749570934,classical_price_only,Classical price-only,neutral,0.4994854779659631,0.0,0.24922821694894468,0.0,0.0,0.0,-0.0,-0.0,1035488.3368189516
AAPL,2020-09-17,2020-09-18,-0.031720395231615,negative,-0.9242397086701486,2,0.3354038369619831,0.3122270887339954,0.3523690743040215,classical_price_only,Classical price-only,positive,0.3523690743040215,1.0,0.028553611456032246,0.0014276805728016123,0.0014276805728016123,0.0014276805728016123,-0.031720395231615,-46.89229538654536,1035456.484594436
NFLX,2020-09-17,2020-09-18,-0.0005104652267469,neutral,-0.0137584940846712,2,0.3017635693796199,0.3510858802158286,0.3471505504045515,classical_price_only,Classical price-only,neutral,0.3510858802158286,0.0,0.02662882032374292,0.0,0.0,0.0,-0.0,-0.0,1035456.484594436
TSLA,2020-09-17,2020-09-18,0.0442104184349159,neutral,0.5639756512408183,2,0.3296598967770775,0.5623427033498647,0.1079973998730578,classical_price_only,Classical price-only,neutral,0.5623427033498647,0.0,0.3435140550247971,0.0,0.0,0.0,0.0,0.0,1035456.484594436
AAPL,2020-09-18,2020-09-21,0.0303258815324667,positive,0.8795658977539355,7,0.3515870689175756,0.2592519770428872,0.389160954039537,classical_price_only,Classical price-only,positive,0.389160954039537,1.0,0.08374143105930551,0.004187071552965276,0.004187071552965276,0.004187071552965276,0.0303258815324667,131.47282679131482,1035409.5922990495
NFLX,2020-09-18,2020-09-21,0.0370031978813802,positive,0.9868254544723516,1,0.3099865821216529,0.3073492833486063,0.3826641345297407,classical_price_only,Classical price-only,positive,0.3826641345297407,1.0,0.07399620179461106,0.003699810089730553,0.003699810089730553,0.003699810089730553,0.0370031978813802,141.7525481981898,1035409.5922990495
TSLA,2020-09-18,2020-09-21,0.016374511668703,neutral,0.2067321527781624,3,0.3613975073546205,0.5117898044382261,0.1268126882071534,classical_price_only,Classical price-only,neutral,0.5117898044382261,0.0,0.2676847066573392,0.0,0.0,0.0,0.0,0.0,1035409.5922990495
AAPL,2020-09-21,2020-09-22,0.0157159186242286,neutral,0.4540699806792784,1,0.3111375673701255,0.215683250364464,0.4731791822654104,classical_price_only,Classical price-only,positive,0.4731791822654104,1.0,0.20976877339811562,0.010488438669905781,0.010488438669905781,0.010488438669905781,0.0157159186242286,170.71724189118626,1035682.817674039
AMZN,2020-09-21,2020-09-22,0.0569233598477991,positive,2.48253252664432,1,0.439768574388258,0.1138292652776763,0.4464021603340657,classical_price_only,Classical price-only,positive,0.4464021603340657,1.0,0.1696032405010986,0.00848016202505493,0.00848016202505493,0.00848016202505493,0.0569233598477991,499.94409980759116,1035682.817674039
MSFT,2020-09-21,2020-09-22,0.024093723837727,positive,0.9445126622435028,1,0.3882446904559549,0.1871966553021787,0.4245586542418663,classical_price_only,Classical price-only,positive,0.4245586542418663,1.0,0.13683798136279945,0.006841899068139973,0.006841899068139973,0.006841899068139973,0.024093723837727,170.72902593369585,1035682.817674039
TSLA,2020-09-21,2020-09-22,-0.0559869468234628,neutral,-0.7128123796897925,3,0.2796059956203185,0.5338200456655596,0.18657395871412183,classical_price_only,Classical price-only,neutral,0.5338200456655596,0.0,0.3007300684983395,0.0,0.0,0.0,-0.0,-0.0,1035682.817674039
AAPL,2020-09-22,2020-09-23,-0.0419462515968913,negative,-1.2674051999533906,1,0.3552274477934478,0.2115749486408527,0.4331976035656994,classical_price_only,Classical price-only,positive,0.4331976035656994,1.0,0.14979640534854916,0.007489820267427458,0.007489820267427458,0.007489820267427458,-0.0419462515968913,-325.64469160606916,1036524.2080416715
NKE,2020-09-22,2020-09-23,0.0876187361605569,positive,5.547675988208247,1,0.3273440938600834,0.2186178169149401,0.4540380892249763,classical_price_only,Classical price-only,positive,0.4540380892249763,1.0,0.18105713383746447,0.009052856691873223,0.009052856691873223,0.009052856691873223,0.0876187361605569,822.1708587623217,1036524.2080416715
TSLA,2020-09-22,2020-09-23,-0.1034109073848392,negative,-1.3176709029142035,10,0.4080333310779395,0.42235189642413296,0.1696147724979274,classical_price_only,Classical price-only,neutral,0.42235189642413296,0.0,0.13352784463619946,0.0,0.0,0.0,-0.0,-0.0,1036524.2080416715
TSLA,2020-09-23,2020-09-24,0.0195341463945935,neutral,0.2454224342449926,7,0.0905625243501855,0.6816552319684613,0.227782243681353,classical_price_only,Classical price-only,neutral,0.6816552319684613,0.0,0.5224828479526921,0.0,0.0,0.0,0.0,0.0,1037020.7342088278
AAPL,2020-09-24,2020-09-25,0.0375159689857349,positive,1.096793487942426,1,0.301874320735574,0.3064619541328536,0.3916637251315724,classical_price_only,Classical price-only,positive,0.3916637251315724,1.0,0.0874955876973586,0.004374779384867931,0.004374779384867931,0.004374779384867931,0.0375159689857349,170.20008195096528,1037020.7342088278
AMZN,2020-09-24,2020-09-25,0.0249487430734429,positive,0.8950663252640472,1,0.4191294078858489,0.2333332497024008,0.3475373424117503,classical_price_only,Classical price-only,negative,0.4191294078858489,-1.0,0.12869411182877338,-0.0064347055914386695,-0.0064347055914386695,0.0064347055914386695,-0.0249487430734429,-166.48104439116284,1037020.7342088278
BA,2020-09-24,2020-09-25,0.0683327320712365,positive,2.8289233782327665,1,0.4731578705634622,0.1841556129727139,0.3426865164638237,classical_price_only,Classical price-only,negative,0.4731578705634622,-1.0,0.20973680584519333,-0.010486840292259667,-0.010486840292259667,0.010486840292259667,-0.0683327320712365,-743.1233005584548,1037020.7342088278
TSLA,2020-09-24,2020-09-25,0.0504138512137659,neutral,0.6055370108380196,4,0.1443456982985399,0.6242248315286572,0.2314294701728028,classical_price_only,Classical price-only,neutral,0.6242248315286572,0.0,0.4363372472929858,0.0,0.0,0.0,0.0,0.0,1037020.7342088278
AAPL,2020-09-25,2020-09-28,0.0238688655141705,neutral,0.6998173550299062,5,0.2952852131532945,0.2600131692194153,0.44470161762729016,classical_price_only,Classical price-only,positive,0.44470161762729016,1.0,0.16705242644093526,0.008352621322046764,0.008352621322046764,0.008352621322046764,0.0238688655141705,206.60091652239836,1036281.3299458292
TSLA,2020-09-25,2020-09-28,0.0340255940397897,neutral,0.4147289799179685,1,0.1909829072585296,0.5066489295889546,0.3023681631525158,classical_price_only,Classical price-only,neutral,0.5066489295889546,0.0,0.2599733943834319,0.0,0.0,0.0,0.0,0.0,1036281.3299458292
AAPL,2020-09-28,2020-09-29,-0.007567668977189,neutral,-0.2131087643511593,1,0.2743447261171255,0.3090776583759955,0.4165776155068789,classical_price_only,Classical price-only,positive,0.4165776155068789,1.0,0.12486642326031835,0.006243321163015918,0.006243321163015918,0.006243321163015918,-0.007567668977189,-48.97134730237465,1036487.9308623517
NFLX,2020-09-28,2020-09-29,0.0057678784055008,neutral,0.2115531876006813,1,0.3624664459560089,0.247407835050494,0.3901257189934971,classical_price_only,Classical price-only,positive,0.3901257189934971,1.0,0.08518857849024564,0.004259428924512282,0.004259428924512282,0.004259428924512282,0.0057678784055008,25.46429878661919,1036487.9308623517
TSLA,2020-09-28,2020-09-29,-0.0050569194155491,neutral,-0.0613986671735378,1,0.1139470477266762,0.6345933798494939,0.2514595724238299,classical_price_only,Classical price-only,neutral,0.6345933798494939,0.0,0.45189006977424095,0.0,0.0,0.0,-0.0,-0.0,1036487.9308623517
AAPL,2020-09-29,2020-09-30,0.0150757073892702,neutral,0.4178209809489713,1,0.2479388965113717,0.3762514429836281,0.3758096605050001,classical_price_only,Classical price-only,neutral,0.3762514429836281,0.0,0.0643771644754422,0.0,0.0,0.0,0.0,0.0,1036464.423813836
BA,2020-09-29,2020-09-30,0.0101466280036075,neutral,0.3024506487142295,1,0.4549439050267095,0.2016553614626054,0.3434007335106849,classical_price_only,Classical price-only,negative,0.4549439050267095,-1.0,0.18241585754006429,-0.009120792877003214,-0.009120792877003214,0.009120792877003214,-0.0101466280036075,-95.91990318571587,1036464.423813836
TSLA,2020-09-29,2020-09-30,0.023719120314277,neutral,0.2868192010457837,3,0.0900672200977755,0.7284635810312553,0.1814691988709691,classical_price_only,Classical price-only,neutral,0.7284635810312553,0.0,0.592695371546883,0.0,0.0,0.0,0.0,0.0,1036464.423813836
BA,2020-09-30,2020-10-01,0.0157328221586505,neutral,0.4718068778676421,1,0.4113521557614493,0.3456537332041633,0.2429941110343873,classical_price_only,Classical price-only,negative,0.4113521557614493,-1.0,0.11702823364217396,-0.0058514116821086985,-0.0058514116821086985,0.0058514116821086985,-0.0157328221586505,-95.40727545139598,1036368.5039106503
AAPL,2020-10-01,2020-10-02,-0.0322800873045292,negative,-0.957280347898306,1,0.3859059886875345,0.2786390063907608,0.3354550049217045,classical_price_only,Classical price-only,negative,0.3859059886875345,-1.0,0.07885898303130179,-0.00394294915156509,-0.00394294915156509,0.00394294915156509,0.0322800873045292,131.89553698883932,1036273.0966351989
BA,2020-10-01,2020-10-02,0.0013106232568997,neutral,0.0391840278963925,2,0.5239768288671488,0.2067847310545548,0.2692384400782964,classical_price_only,Classical price-only,negative,0.5239768288671488,-1.0,0.28596524330072326,-0.014298262165036164,-0.014298262165036164,0.014298262165036164,-0.0013106232568997,-19.41937951535164,1036273.0966351989
TSLA,2020-10-01,2020-10-02,-0.0737906918190171,negative,-0.959075600797775,5,0.3193183215942691,0.5123758180864717,0.1683058603192592,classical_price_only,Classical price-only,neutral,0.5123758180864717,0.0,0.2685637271297076,0.0,0.0,0.0,-0.0,-0.0,1036273.0966351989
XOM,2020-10-01,2020-10-02,-0.0045275613147319,neutral,-0.2563968068256413,1,0.2718096145895193,0.2725980449472256,0.4555923404632551,classical_price_only,Classical price-only,positive,0.4555923404632551,1.0,0.18338851069488266,0.009169425534744133,0.009169425534744133,0.009169425534744133,-0.0045275613147319,-43.021018881322995,1036273.0966351989
AAPL,2020-10-02,2020-10-05,0.0307911091364834,positive,0.9132148194274664,1,0.3491733778646512,0.3314480157762047,0.3193786063591439,classical_price_only,Classical price-only,negative,0.3491733778646512,-1.0,0.023760066796976814,-0.0011880033398488409,-0.0011880033398488409,0.0011880033398488409,-0.0307911091364834,-37.909348872997604,1036342.5517737911
BA,2020-10-02,2020-10-05,0.0185625599904715,neutral,0.554897601951076,1,0.556538526933999,0.2194463884256659,0.2240150846403349,classical_price_only,Classical price-only,negative,0.556538526933999,-1.0,0.3348077904009985,-0.016740389520049925,-0.016740389520049925,0.016740389520049925,-0.0185625599904715,-322.0377322544994,1036342.5517737911
MSFT,2020-10-02,2020-10-05,0.020320945911834,positive,0.7727160071401946,2,0.3332848541140275,0.3306624681006156,0.3360526777853567,classical_price_only,Classical price-only,positive,0.3360526777853567,1.0,0.004079016678035063,0.00020395083390175318,0.00020395083390175318,0.00020395083390175318,0.020320945911834,4.295094620382719,1036342.5517737911
TSLA,2020-10-02,2020-10-05,0.0255125317897579,neutral,0.333820365811371,1,0.268739751407031,0.5886712776593112,0.1425889709336578,classical_price_only,Classical price-only,neutral,0.5886712776593112,0.0,0.3830069164889668,0.0,0.0,0.0,0.0,0.0,1036342.5517737911
AAPL,2020-10-06,2020-10-07,0.0169672742023672,neutral,0.555807264698033,1,0.3034228149669028,0.4035028639144935,0.2930743211186037,classical_price_only,Classical price-only,neutral,0.4035028639144935,0.0,0.10525429587174032,0.0,0.0,0.0,0.0,0.0,1035986.899787284
CCL,2020-10-06,2020-10-07,0.0526662412336946,positive,1.28693793554982,2,0.3247426323766049,0.2674865532265349,0.4077708143968602,classical_price_only,Classical price-only,positive,0.4077708143968602,1.0,0.11165622159529032,0.005582811079764516,0.005582811079764516,0.005582811079764516,0.0526662412336946,304.6067475933381,1035986.899787284
TSLA,2020-10-06,2020-10-07,0.0273442972661894,neutral,0.3625839349793591,2,0.2349371838976222,0.5999625536046947,0.1651002624976831,classical_price_only,Classical price-only,neutral,0.5999625536046947,0.0,0.3999438304070422,0.0,0.0,0.0,0.0,0.0,1035986.899787284
UPS,2020-10-06,2020-10-07,0.033304295714029,positive,2.441968582749537,1,0.1555818307882708,0.4954040157336622,0.349014153478067,classical_price_only,Classical price-only,neutral,0.4954040157336622,0.0,0.24310602360049335,0.0,0.0,0.0,0.0,0.0,1035986.899787284
AAPL,2020-10-07,2020-10-08,-0.0009559931481805,neutral,-0.0351736517154573,1,0.3794726837156676,0.3342769370600794,0.286250379224253,classical_price_only,Classical price-only,negative,0.3794726837156676,-1.0,0.06920902557350145,-0.0034604512786750724,-0.0034604512786750724,0.0034604512786750724,0.0009559931481805,3.4282261021652745,1036291.5065348773
BA,2020-10-07,2020-10-08,0.0205941277995187,neutral,0.6117988449077993,1,0.5439010852864311,0.2196700166075988,0.23642889810597,classical_price_only,Classical price-only,negative,0.5439010852864311,-1.0,0.3158516279296467,-0.015792581396482337,-0.015792581396482337,0.015792581396482337,-0.0205941277995187,-337.0376873522432,1036291.5065348773
DIS,2020-10-07,2020-10-08,0.0014644948821107,neutral,0.1179982995547176,1,0.5078261835736096,0.1229495882026869,0.3692242282237033,classical_price_only,Classical price-only,negative,0.5078261835736096,-1.0,0.2617392753604145,-0.013086963768020727,-0.013086963768020727,0.013086963768020727,-0.0014644948821107,-19.861346906674232,1036291.5065348773
TSLA,2020-10-07,2020-10-08,0.0014577830589765,neutral,0.0256424470845636,1,0.203510850706051,0.5258006281881609,0.2706885211057881,classical_price_only,Classical price-only,neutral,0.5258006281881609,0.0,0.28870094228224136,0.0,0.0,0.0,0.0,0.0,1036291.5065348773
BAC,2020-10-08,2020-10-09,0.0047544051711441,neutral,0.2886323545822474,1,0.25091760929134,0.3319388604737363,0.4171435302349237,classical_price_only,Classical price-only,positive,0.4171435302349237,1.0,0.12571529535238554,0.006285764767619277,0.006285764767619277,0.006285764767619277,0.0047544051711441,30.959083319531665,1035938.0357267206
TSLA,2020-10-08,2020-10-09,0.0189707754339791,neutral,0.3626296593939959,1,0.0882808728647236,0.6600677912030396,0.2516513359322369,classical_price_only,Classical price-only,neutral,0.6600677912030396,0.0,0.49010168680455946,0.0,0.0,0.0,0.0,0.0,1035938.0357267206
AAPL,2020-10-09,2020-10-12,0.0635204747557383,positive,2.5646923437316533,1,0.2666603760301716,0.4421299962831591,0.2912096276866691,classical_price_only,Classical price-only,neutral,0.4421299962831591,0.0,0.16319499442473864,0.0,0.0,0.0,0.0,0.0,1035968.9948100401
TSLA,2020-10-09,2020-10-12,0.0191243951639483,neutral,0.3654920992805798,1,0.0878803726250612,0.6755109110898774,0.2366087162850613,classical_price_only,Classical price-only,neutral,0.6755109110898774,0.0,0.5132663666348162,0.0,0.0,0.0,0.0,0.0,1035968.9948100401
AAPL,2020-10-12,2020-10-13,-0.0265273305797938,negative,-1.0698590390522331,2,0.2630130574234121,0.4452684372601481,0.2917185053164396,classical_price_only,Classical price-only,neutral,0.4452684372601481,0.0,0.16790265589022216,0.0,0.0,0.0,-0.0,-0.0,1035968.9948100401
TSLA,2020-10-12,2020-10-13,0.0098349328842701,neutral,0.1878052016835047,1,0.1014731716396176,0.6692005043891595,0.2293263239712229,classical_price_only,Classical price-only,neutral,0.6692005043891595,0.0,0.5038007565837392,0.0,0.0,0.0,0.0,0.0,1035968.9948100401
AAPL,2020-10-13,2020-10-14,0.0007432996189844,neutral,0.0268192174136267,4,0.2654658913902699,0.4545528456058322,0.2799812630038977,classical_price_only,Classical price-only,neutral,0.4545528456058322,0.0,0.18182926840874833,0.0,0.0,0.0,0.0,0.0,1035968.9948100401
JPM,2020-10-13,2020-10-14,-0.0055564553249138,neutral,-0.3382136820405657,1,0.2761371123150569,0.3800237388360237,0.3438391488489194,classical_price_only,Classical price-only,neutral,0.3800237388360237,0.0,0.07003560825403557,0.0,0.0,0.0,-0.0,-0.0,1035968.9948100401
NFLX,2020-10-13,2020-10-14,-0.02281217726208,negative,-0.7628092212951993,1,0.2904306477741232,0.4080054289502704,0.3015639232756062,classical_price_only,Classical price-only,neutral,0.4080054289502704,0.0,0.11200814342540566,0.0,0.0,0.0,-0.0,-0.0,1035968.9948100401
TSLA,2020-10-13,2020-10-14,0.0327997181163728,neutral,0.7336514778252925,1,0.2202828851141921,0.5395597531304824,0.2401573617553254,classical_price_only,Classical price-only,neutral,0.5395597531304824,0.0,0.3093396296957237,0.0,0.0,0.0,0.0,0.0,1035968.9948100401
JNJ,2020-10-14,2020-10-15,-0.0061445551005623,neutral,-0.5057964729674417,1,0.3597973481571823,0.2317727344152088,0.4084299174276087,classical_price_only,Classical price-only,positive,0.4084299174276087,1.0,0.11264487614141308,0.0056322438070706545,0.0056322438070706545,0.0056322438070706545,-0.0061445551005623,-35.85243416297388,1035968.9948100401
TSLA,2020-10-14,2020-10-15,-0.0269239074303192,neutral,-0.644388581417893,3,0.3336220256770442,0.4525435593147428,0.2138344150082129,classical_price_only,Classical price-only,neutral,0.4525435593147428,0.0,0.17881533897211427,0.0,0.0,0.0,-0.0,-0.0,1035968.9948100401
AAPL,2020-10-15,2020-10-16,-0.0140005293668957,neutral,-0.508432794781382,1,0.349288076209233,0.360679589043329,0.290032334747438,classical_price_only,Classical price-only,neutral,0.360679589043329,0.0,0.04101938356499349,0.0,0.0,0.0,-0.0,-0.0,1035933.1423758771
TSLA,2020-10-15,2020-10-16,-0.0205176804695688,neutral,-0.4868249743521454,1,0.3379771673816397,0.4519161623818898,0.2101066702364705,classical_price_only,Classical price-only,neutral,0.4519161623818898,0.0,0.17787424357283474,0.0,0.0,0.0,-0.0,-0.0,1035933.1423758771
AAPL,2020-10-16,2020-10-19,-0.0255418846159004,negative,-0.9389831703473476,1,0.3724484650158811,0.3424687901963831,0.2850827447877357,classical_price_only,Classical price-only,negative,0.3724484650158811,-1.0,0.05867269752382165,-0.0029336348761910824,-0.0029336348761910824,0.0029336348761910824,0.0255418846159004,77.62305411986597,1035933.1423758771
AAPL,2020-10-19,2020-10-20,0.0131917476773411,neutral,0.5031449987261779,1,0.2836601435579374,0.3833498979529199,0.3329899584891427,classical_price_only,Classical price-only,neutral,0.3833498979529199,0.0,0.07502484692937988,0.0,0.0,0.0,0.0,0.0,1036010.765429997
NFLX,2020-10-20,2020-10-21,-0.0692208338143269,negative,-2.494938986635637,2,0.3506139435357395,0.2479002384278092,0.4014858180364512,classical_price_only,Classical price-only,positive,0.4014858180364512,1.0,0.10222872705467687,0.0051114363527338435,0.0051114363527338435,0.0051114363527338435,-0.0692208338143269,-366.55913923448907,1036010.765429997
TSLA,2020-10-21,2020-10-22,0.007453064711647,neutral,0.1913451932836576,2,0.2716062612301423,0.3911196643070235,0.3372740744628341,classical_price_only,Classical price-only,neutral,0.3911196643070235,0.0,0.08667949646053527,0.0,0.0,0.0,0.0,0.0,1035644.2062907625
AMZN,2020-10-22,2020-10-23,0.0088149718670293,neutral,0.3889262522658227,2,0.323310451398149,0.2729447893002147,0.4037447593016361,classical_price_only,Classical price-only,positive,0.4037447593016361,1.0,0.1056171389524542,0.00528085694762271,0.00528085694762271,0.00528085694762271,0.0088149718670293,48.20986480990387,1035644.2062907625
FB,2020-10-22,2020-10-23,0.0239824611234187,positive,1.205881397652239,1,0.2711279957080711,0.3237238300498988,0.40514817424203,classical_price_only,Classical price-only,positive,0.40514817424203,1.0,0.107722261363045,0.00538611306815225,0.00538611306815225,0.00538611306815225,0.0239824611234187,133.77648949179314,1035644.2062907625
TSLA,2020-10-22,2020-10-23,-0.0121185517556048,neutral,-0.3994918939506643,2,0.226636511083005,0.3296884148632927,0.4436750740537021,classical_price_only,Classical price-only,positive,0.4436750740537021,1.0,0.16551261108055318,0.00827563055402766,0.00827563055402766,0.00827563055402766,-0.0121185517556048,-103.8633667643693,1035644.2062907625
AAPL,2020-10-26,2020-10-27,0.0134723069777198,neutral,0.5808155103909332,2,0.3217900657081974,0.3078192643287308,0.3703906699630718,classical_price_only,Classical price-only,positive,0.3703906699630718,1.0,0.05558600494460772,0.002779300247230386,0.002779300247230386,0.002779300247230386,0.0134723069777198,38.78115822646285,1035722.3292782998
FB,2020-10-27,2020-10-28,-0.0551379911410948,negative,-2.5819678407980304,1,0.4262795722924803,0.3037747255853395,0.2699457021221801,classical_price_only,Classical price-only,negative,0.4262795722924803,-1.0,0.1394193584387205,-0.006970967921936026,-0.006970967921936026,0.006970967921936026,0.0551379911410948,398.1104927283645,1035761.1104365262
TSLA,2020-10-28,2020-10-29,0.0118467013663008,neutral,0.4314503096908449,2,0.303771133513369,0.3432043316972594,0.3530245347893716,classical_price_only,Classical price-only,positive,0.3530245347893716,1.0,0.029536802184057465,0.0014768401092028734,0.0014768401092028734,0.0014768401092028734,0.0118467013663008,18.128314033146506,1036159.2209292547
AAPL,2020-10-29,2020-10-30,-0.0560181620135088,negative,-2.2596229554767877,4,0.4257427147605722,0.2184037953978062,0.3558534898416215,classical_price_only,Classical price-only,negative,0.4257427147605722,-1.0,0.1386140721408583,-0.006930703607042916,-0.006930703607042916,0.006930703607042916,0.0560181620135088,402.2909625240892,1036177.3492432878
NFLX,2020-10-29,2020-10-30,-0.0564645691493961,negative,-1.8700509132554328,1,0.3383491658682003,0.2413215565403302,0.4203292775914695,classical_price_only,Classical price-only,positive,0.4203292775914695,1.0,0.13049391638720426,0.006524695819360213,0.006524695819360213,0.006524695819360213,-0.0564645691493961,-381.7423852174367,1036177.3492432878
AAPL,2020-10-30,2020-11-02,-0.0008268023557977,neutral,-0.0315639472960878,3,0.3426226853817022,0.2636559739324928,0.3937213406858049,classical_price_only,Classical price-only,positive,0.3937213406858049,1.0,0.09058201102870736,0.004529100551435368,0.004529100551435368,0.004529100551435368,-0.0008268023557977,-3.880220224002841,1036197.8978205945
AAPL,2020-11-02,2020-11-03,0.0153535883252011,neutral,0.5448051835497992,3,0.4463765769185815,0.19959248551210487,0.3540309375693134,classical_price_only,Classical price-only,negative,0.4463765769185815,-1.0,0.1695648653778723,-0.008478243268893616,-0.008478243268893616,0.008478243268893616,-0.0153535883252011,-134.88288487257276,1036194.0176003705
AAPL,2020-11-03,2020-11-04,0.0408366446612598,positive,1.504504048164604,1,0.3404571298665317,0.2537061349368443,0.405836735196624,classical_price_only,Classical price-only,positive,0.405836735196624,1.0,0.10875510279493603,0.005437755139746802,0.005437755139746802,0.005437755139746802,0.0408366446612598,230.06695411073233,1036059.1347154978
AAPL,2020-11-04,2020-11-05,0.0354936607417049,positive,1.3273448038683766,1,0.3103906450672556,0.2691226009453222,0.420486753987422,classical_price_only,Classical price-only,positive,0.420486753987422,1.0,0.13073013098113306,0.0065365065490566535,0.0065365065490566535,0.0065365065490566535,0.0354936607417049,240.4238056421501,1036289.2016696086
TSLA,2020-11-04,2020-11-05,0.0406433005438622,positive,1.4720940681017751,1,0.3091900475947702,0.2842547737461652,0.4065551786590646,classical_price_only,Classical price-only,positive,0.4065551786590646,1.0,0.10983276798859692,0.005491638399429847,0.005491638399429847,0.005491638399429847,0.0406433005438622,231.2979984281966,1036289.2016696086
AAPL,2020-11-05,2020-11-06,-0.0011361230430573,neutral,-0.0404632982234694,1,0.2911967733824933,0.3240334899179722,0.3847697366995344,classical_price_only,Classical price-only,positive,0.3847697366995344,1.0,0.07715460504930163,0.003857730252465082,0.003857730252465082,0.003857730252465082,-0.0011361230430573,-4.543974076328931,1036760.923473679
BABA,2020-11-05,2020-11-06,0.0423981269387789,positive,1.576236373978687,1,0.3522371571748302,0.2801073987657373,0.3676554440594324,classical_price_only,Classical price-only,positive,0.3676554440594324,1.0,0.05148316608914863,0.0025741583044574315,0.0025741583044574315,0.0025741583044574315,0.0423981269387789,113.15155901306944,1036760.923473679
TSLA,2020-11-06,2020-11-09,-0.0202116583395449,neutral,-0.7095661586946485,1,0.3450428367370348,0.3482147423971359,0.3067424208658292,classical_price_only,Classical price-only,neutral,0.3482147423971359,0.0,0.02232211359570388,0.0,0.0,0.0,-0.0,-0.0,1036869.5310586158
AAPL,2020-11-09,2020-11-10,-0.0030087720298955,neutral,-0.1039784036314472,1,0.3496934845133275,0.3666064515098897,0.2837000639767829,classical_price_only,Classical price-only,neutral,0.3666064515098897,0.0,0.04990967726483456,0.0,0.0,0.0,-0.0,-0.0,1036869.5310586158
PFE,2020-11-09,2020-11-10,-0.013265185051699,neutral,-0.6923916560605942,1,0.2059455957288353,0.431824097837124,0.3622303064340407,classical_price_only,Classical price-only,neutral,0.431824097837124,0.0,0.14773614675568603,0.0,0.0,0.0,-0.0,-0.0,1036869.5310586158
BAC,2020-11-10,2020-11-11,-0.0115691663229116,neutral,-0.2845933723100875,1,0.116012422739194,0.6720332201630885,0.2119543570977173,classical_price_only,Classical price-only,neutral,0.6720332201630885,0.0,0.5080498302446329,0.0,0.0,0.0,-0.0,-0.0,1036869.5310586158
MSFT,2020-11-10,2020-11-11,0.0262544255001095,positive,1.2165631049542849,1,0.476960754940961,0.2542265049889404,0.2688127400700984,classical_price_only,Classical price-only,negative,0.476960754940961,-1.0,0.21544113241144155,-0.010772056620572078,-0.010772056620572078,0.010772056620572078,-0.0262544255001095,-293.2413834109921,1036869.5310586158
PFE,2020-11-10,2020-11-11,-0.0046536090664002,neutral,-0.1808721277457121,1,0.1106150703458328,0.550183256744736,0.3392016729094312,classical_price_only,Classical price-only,neutral,0.550183256744736,0.0,0.32527488511710406,0.0,0.0,0.0,-0.0,-0.0,1036869.5310586158
AAPL,2020-11-11,2020-11-12,-0.002343318349063,neutral,-0.0950669682095186,1,0.5025259647962239,0.224054515057987,0.273419520145789,classical_price_only,Classical price-only,negative,0.5025259647962239,-1.0,0.2537889471943359,-0.012689447359716798,-0.012689447359716798,0.012689447359716798,0.002343318349063,30.82302598420195,1036576.2896752048
BABA,2020-11-11,2020-11-12,-0.0050441355759144,neutral,-0.1468358784087448,1,0.5840304357030818,0.1607845907986755,0.2551849734982426,classical_price_only,Classical price-only,negative,0.5840304357030818,-1.0,0.3760456535546227,-0.01880228267773114,-0.01880228267773114,0.01880228267773114,0.0050441355759144,98.31020447044489,1036576.2896752048
CCL,2020-11-11,2020-11-12,-0.0789635213836554,negative,-0.764479974156349,1,0.1602668063242435,0.8135520044586273,0.0261811892171291,classical_price_only,Classical price-only,neutral,0.8135520044586273,0.0,0.7203280066879411,0.0,0.0,0.0,-0.0,-0.0,1036576.2896752048
BA,2020-11-12,2020-11-13,0.0587935678920266,positive,1.4143823884675055,2,0.3718459302394161,0.4331538171854193,0.1950002525751645,classical_price_only,Classical price-only,neutral,0.4331538171854193,0.0,0.14973072577812896,0.0,0.0,0.0,0.0,0.0,1036705.4229056594
DIS,2020-11-12,2020-11-13,0.0209561663138475,neutral,0.6433281894499252,1,0.3133700545087095,0.4574940333864949,0.2291359121047954,classical_price_only,Classical price-only,neutral,0.4574940333864949,0.0,0.1862410500797424,0.0,0.0,0.0,0.0,0.0,1036705.4229056594
TSLA,2020-11-12,2020-11-13,-0.0079171462831602,neutral,-0.2832376386900625,1,0.4034855838789316,0.2939803088414959,0.3025341072795725,classical_price_only,Classical price-only,negative,0.4034855838789316,-1.0,0.10522837581839739,-0.00526141879091987,-0.00526141879091987,0.00526141879091987,0.0079171462831602,43.18440211375118,1036705.4229056594
